xpos,value
1872,0.927642
1873,0.927852
1874,0.928063
1875,0.928063
1876,0.928063
1877,0.928063
1878,0.928063
1879,0.928063
1880,0.928063
1881,0.928063
1882,0.928063
1883,0.928063
1884,0.928063
1885,0.928063
1886,0.928063
1887,0.928063
1888,0.928063
1889,0.928063
1890,0.928063
1891,0.928063
1892,0.928063
1893,0.928063
1894,0.928063
1895,0.928063
1896,0.928063
1897,0.928063
1898,0.928063
1899,0.928063
1900,0.928063
1901,0.928063
1902,0.928063
1903,0.928063
1904,0.928063
1905,0.928023
1906,0.927983
1907,0.927943
1908,0.927903
1909,0.927863
1910,0.927823
1911,0.927783
1912,0.927743
1913,0.927703
1914,0.927663
1915,0.927623
1916,0.927583
1917,0.927543
1918,0.927503
1919,0.927463
1920,0.927423
1921,0.927383
1922,0.927343
1923,0.927303
1924,0.927263
1925,0.927223
1926,0.927183
1927,0.927143
1928,0.927103
1929,0.927063
1930,0.927023
1931,0.926983
1932,0.926942
1933,0.926902
1934,0.926862
1935,0.926822
1936,0.926782
1937,0.926742
1938,0.926702
1939,0.926662
1940,0.926622
1941,0.926582
1942,0.926542
1943,0.926502
1944,0.926462
1945,0.926422
1946,0.926382
1947,0.926342
1948,0.926302
1949,0.926262
1950,0.926222
1951,0.926182
1952,0.926142
1953,0.926102
1954,0.926062
1955,0.926022
1956,0.925982
1957,0.925942
1958,0.925902
1959,0.925862
1960,0.925822
1961,0.925782
1962,0.925742
1963,0.925702
1964,0.925662
1965,0.925622
1966,0.925582
1967,0.925542
1968,0.925502
1969,0.925462
1970,0.925422
1971,0.925381
1972,0.925341
1973,0.925301
1974,0.925261
1975,0.925221
1976,0.925181
1977,0.925141
1978,0.925101
1979,0.925061
1980,0.925021
1981,0.924981
1982,0.924941
1983,0.924901
1984,0.924796
1985,0.924690
1986,0.924585
1987,0.924480
1988,0.924374
1989,0.924269
1990,0.924163
1991,0.924058
1992,0.923953
1993,0.923847
1994,0.923742
1995,0.923636
1996,0.923531
1997,0.923426
1998,0.923320
1999,0.923215
2000,0.923109
2001,0.923004
2002,0.922899
2003,0.922793
2004,0.922688
2005,0.922582
2006,0.922477
2007,0.922372
2008,0.922266
2009,0.922161
2010,0.922055
2011,0.921950
2012,0.921845
2013,0.921739
2014,0.921634
2015,0.921528
2016,0.921423
2017,0.921318
2018,0.921212
2019,0.921107
2020,0.921001
2021,0.920896
2022,0.920790
2023,0.920685
2024,0.920580
2025,0.920474
2026,0.920369
2027,0.920264
2028,0.920158
2029,0.920053
2030,0.919947
2031,0.919842
2032,0.919737
2033,0.919631
2034,0.919526
2035,0.919420
2036,0.919315
2037,0.919209
2038,0.919104
2039,0.918999
2040,0.918893
2041,0.918788
2042,0.918682
2043,0.918577
2044,0.918496
2045,0.918415
2046,0.918334
2047,0.918253
2048,0.918172
2049,0.918091
2050,0.918010
2051,0.917928
2052,0.917847
2053,0.917766
2054,0.917685
2055,0.917604
2056,0.917523
2057,0.917442
2058,0.917361
2059,0.917280
2060,0.917199
2061,0.917118
2062,0.917037
2063,0.916956
2064,0.916874
2065,0.916793
2066,0.916712
2067,0.916631
2068,0.916550
2069,0.916469
2070,0.916388
2071,0.916307
2072,0.916226
2073,0.916145
2074,0.916064
2075,0.915983
2076,0.915902
2077,0.915820
2078,0.915739
2079,0.915658
2080,0.915577
2081,0.915496
2082,0.915415
2083,0.915257
2084,0.915099
2085,0.914941
2086,0.914783
2087,0.914625
2088,0.914466
2089,0.914308
2090,0.914150
2091,0.913992
2092,0.913834
2093,0.913676
2094,0.913518
2095,0.913360
2096,0.913202
2097,0.913043
2098,0.912885
2099,0.912727
2100,0.912569
2101,0.912411
2102,0.912253
2103,0.912095
2104,0.911937
2105,0.911779
2106,0.911621
2107,0.911462
2108,0.911304
2109,0.911146
2110,0.910988
2111,0.910830
2112,0.910672
2113,0.910514
2114,0.910356
2115,0.910198
2116,0.910040
2117,0.909881
2118,0.909723
2119,0.909565
2120,0.909407
2121,0.909249
2122,0.909091
2123,0.908775
2124,0.908459
2125,0.908142
2126,0.907826
2127,0.907510
2128,0.907194
2129,0.906878
2130,0.906561
2131,0.906245
2132,0.905929
2133,0.905613
2134,0.905296
2135,0.904980
2136,0.904664
2137,0.904348
2138,0.904032
2139,0.903715
2140,0.903399
2141,0.903083
2142,0.902767
2143,0.902451
2144,0.902134
2145,0.901818
2146,0.901502
2147,0.901186
2148,0.900870
2149,0.900553
2150,0.900237
2151,0.899921
2152,0.899605
2153,0.899278
2154,0.898951
2155,0.898623
2156,0.898296
2157,0.897969
2158,0.897642
2159,0.897315
2160,0.896988
2161,0.896661
2162,0.896334
2163,0.896007
2164,0.895679
2165,0.895352
2166,0.895025
2167,0.894698
2168,0.894371
2169,0.894044
2170,0.893717
2171,0.893390
2172,0.893063
2173,0.892735
2174,0.892408
2175,0.892081
2176,0.891754
2177,0.891427
2178,0.891100
2179,0.890773
2180,0.890446
2181,0.890119
2182,0.889486
2183,0.888854
2184,0.888221
2185,0.887589
2186,0.886957
2187,0.886324
2188,0.885692
2189,0.885059
2190,0.884427
2191,0.747826
2192,0.747826
2193,0.747826
2194,0.747826
2195,0.747826
2196,0.747826
2197,0.747826
2198,0.747826
2199,0.747826
2200,0.747826
2201,0.747826
2202,0.751304
2203,0.751621
2204,0.751937
2205,0.752253
2206,0.752569
2207,0.752885
2208,0.753202
2209,0.753518
2210,0.753834
2211,0.754150
2212,0.768063
2213,0.769328
2214,0.770593
2215,0.771858
2216,0.773123
2217,0.774387
2218,0.775652
2219,0.776917
2220,0.778182
2221,0.779447
2222,0.747826
2223,0.747826
2224,0.747826
2225,0.747826
2226,0.747826
2227,0.747826
2228,0.747826
2229,0.747826
2230,0.747826
2231,0.747826
2232,0.747826
2233,0.747826
2234,0.747826
2235,0.747826
2236,0.747826
2237,0.747826
2238,0.747826
2239,0.747826
2240,0.747826
2241,0.747826
2242,0.747826
2243,0.747826
2244,0.747826
2245,0.747826
2246,0.747826
2247,0.747826
2248,0.747826
2249,0.747826
2250,0.747826
2251,0.747826
2252,0.747826
2253,0.747826
2254,0.747826
2255,0.747826
2256,0.747826
2257,0.747826
2258,0.747826
2259,0.747826
2260,0.747826
2261,0.747826
2262,0.747826
2263,0.747826
2264,0.747826
2265,0.747826
2266,0.747826
2267,0.747826
2268,0.747826
2269,0.747826
2270,0.747826
2271,0.747826
2272,0.747826
2273,0.747826
2274,0.747826
2275,0.747826
2276,0.747826
2277,0.747826
2278,0.747826
2279,0.747826
2280,0.747826
2281,0.747826
2282,0.747826
2283,0.747826
2284,0.747826
2285,0.747826
2286,0.747826
2287,0.747826
2288,0.747826
2289,0.747826
2290,0.747826
2291,0.747826
2292,0.747826
2293,0.747826
2294,0.747826
2295,0.747826
2296,0.747826
2297,0.747826
2298,0.747826
2299,0.747826
2300,0.747826
2301,0.747826
2302,0.747826
2303,0.747826
2304,0.747826
2305,0.747826
2306,0.747826
2307,0.747826
2308,0.747826
2309,0.747826
2310,0.747826
2311,0.747826
2312,0.747826
2313,0.747826
2314,0.747826
2315,0.747826
2316,0.747826
2317,0.747826
2318,0.747826
2319,0.747826
2320,0.747826
2321,0.747826
2322,0.747826
2323,0.747826
2324,0.747826
2325,0.747826
2326,0.747826
2327,0.747826
2328,0.747826
2329,0.747826
2330,0.747826
2331,0.747826
2332,0.747826
2333,0.747826
2334,0.747826
2335,0.747826
2336,0.747826
2337,0.747826
2338,0.747826
2339,0.747826
2340,0.747826
2341,0.747826
2342,0.747826
2343,0.747826
2344,0.747826
2345,0.747826
2346,0.747826
2347,0.747826
2348,0.747826
2349,0.747826
2350,0.747826
2351,0.747826
2352,0.747826
2353,0.747826
2354,0.747826
2355,0.747826
2356,0.747826
2357,0.747826
2358,0.747826
2359,0.747826
2360,0.747826
2361,0.747826
2362,0.747826
2363,0.747826
2364,0.747826
2365,0.747826
2366,0.747826
2367,0.747826
2368,0.747826
2369,0.747826
2370,0.747826
2371,0.747826
2372,0.747826
2373,0.747826
2374,0.747826
2375,0.747826
2376,0.747826
2377,0.747826
2378,0.747826
2379,0.747826
2380,0.747826
2381,0.747826
2382,0.747826
2383,0.747826
2384,0.747826
2385,0.747826
2386,0.747826
2387,0.747826
2388,0.747826
2389,0.747826
2390,0.747826
2391,0.747826
2392,0.747826
2393,0.747826
2394,0.747826
2395,0.747826
2396,0.747826
2397,0.747826
2398,0.747826
2399,0.747826
2400,0.747826
2401,0.747826
2402,0.747826
2403,0.747826
2404,0.747826
2405,0.747826
2406,0.747826
2407,0.747826
2408,0.747826
2409,0.747826
2410,0.747826
2411,0.747826
2412,0.747826
2413,0.747826
2414,0.747826
2415,0.747826
2416,0.747826
2417,0.747826
2418,0.747826
2419,0.747826
2420,0.747826
2421,0.747826
2422,0.747826
2423,0.747826
2424,0.747826
2425,0.747826
2426,0.747826
2427,0.747826
2428,0.747826
2429,0.747826
2430,0.747826
2431,0.747826
2432,0.747826
2433,0.747826
2434,0.747826
2435,0.747826
2436,0.747826
2437,0.747826
2438,0.747826
2439,0.747826
2440,0.747826
2441,0.747826
2442,0.747826
2443,0.747826
2444,0.747826
2445,0.747826
2446,0.747826
2447,0.747826
2448,0.747826
2449,0.747826
2450,0.747872
2451,0.747918
2452,0.747964
2453,0.748009
2454,0.748055
2455,0.748101
2456,0.748147
2457,0.748193
2458,0.748239
2459,0.748284
2460,0.748330
2461,0.748376
2462,0.748422
2463,0.748468
2464,0.748514
2465,0.748559
2466,0.748605
2467,0.748651
2468,0.748697
2469,0.748743
2470,0.748788
2471,0.748834
2472,0.748880
2473,0.748926
2474,0.748972
2475,0.749018
2476,0.749063
2477,0.749109
2478,0.749155
2479,0.749201
2480,0.749247
2481,0.749293
2482,0.749338
2483,0.749384
2484,0.749430
2485,0.749476
2486,0.749522
2487,0.749568
2488,0.749613
2489,0.749659
2490,0.749705
2491,0.749751
2492,0.749797
2493,0.749842
2494,0.749888
2495,0.749934
2496,0.749980
2497,0.750026
2498,0.750072
2499,0.750117
2500,0.750163
2501,0.750209
2502,0.750255
2503,0.750301
2504,0.750347
2505,0.750392
2506,0.750438
2507,0.750484
2508,0.750530
2509,0.750576
2510,0.750621
2511,0.750667
2512,0.750713
2513,0.750759
2514,0.750805
2515,0.750851
2516,0.750896
2517,0.750942
2518,0.750988
2519,0.751067
2520,0.751146
2521,0.751225
2522,0.751304
2523,0.751383
2524,0.751462
2525,0.751541
2526,0.751621
2527,0.751700
2528,0.751779
2529,0.751858
2530,0.751937
2531,0.752016
2532,0.752095
2533,0.752174
2534,0.752253
2535,0.752332
2536,0.752411
2537,0.752490
2538,0.752569
2539,0.752648
2540,0.752727
2541,0.752806
2542,0.752885
2543,0.752964
2544,0.753043
2545,0.753123
2546,0.753202
2547,0.753281
2548,0.753360
2549,0.753439
2550,0.753518
2551,0.753597
2552,0.753676
2553,0.753755
2554,0.753834
2555,0.753913
2556,0.753992
2557,0.754071
2558,0.754150
2559,0.754229
2560,0.754308
2561,0.754387
2562,0.754466
2563,0.754545
2564,0.754624
2565,0.754704
2566,0.754783
2567,0.754862
2568,0.754941
2569,0.755020
2570,0.755099
2571,0.755178
2572,0.755257
2573,0.755336
2574,0.755415
2575,0.755494
2576,0.755573
2577,0.755652
2578,0.755731
2579,0.755810
2580,0.755889
2581,0.755968
2582,0.756047
2583,0.756126
2584,0.756206
2585,0.756285
2586,0.756364
2587,0.756443
2588,0.756522
2589,0.756601
2590,0.756680
2591,0.756759
2592,0.756838
2593,0.756917
2594,0.756996
2595,0.757075
2596,0.757154
2597,0.757233
2598,0.757312
2599,0.757628
2600,0.757945
2601,0.758261
2602,0.758577
2603,0.758893
2604,0.759209
2605,0.759526
2606,0.759842
2607,0.760158
2608,0.760474
2609,0.760791
2610,0.761107
2611,0.761423
2612,0.761739
2613,0.762055
2614,0.762372
2615,0.762688
2616,0.763004
2617,0.763320
2618,0.763636
2619,0.764339
2620,0.765042
2621,0.765744
2622,0.766447
2623,0.767150
2624,0.767852
2625,0.768555
2626,0.769258
2627,0.769960
2628,0.845469
2629,0.845673
2630,0.845878
2631,0.846082
2632,0.846287
2633,0.846491
2634,0.846695
2635,0.846899
2636,0.847103
2637,0.847307
2638,0.847510
2639,0.847714
2640,0.847917
2641,0.848120
2642,0.848323
2643,0.848526
2644,0.848729
2645,0.848932
2646,0.849135
2647,0.849337
2648,0.849540
2649,0.849742
2650,0.849944
2651,0.850146
2652,0.850348
2653,0.850550
2654,0.850751
2655,0.850953
2656,0.851154
2657,0.851355
2658,0.851556
2659,0.851757
2660,0.851958
2661,0.852159
2662,0.852360
2663,0.852560
2664,0.852760
2665,0.852961
2666,0.853161
2667,0.853361
2668,0.853561
2669,0.853760
2670,0.853960
2671,0.854159
2672,0.854359
2673,0.854558
2674,0.854757
2675,0.854956
2676,0.855155
2677,0.855354
2678,0.855552
2679,0.855751
2680,0.855949
2681,0.856147
2682,0.856345
2683,0.856543
2684,0.856741
2685,0.856939
2686,0.857137
2687,0.857334
2688,0.857531
2689,0.857729
2690,0.857926
2691,0.858123
2692,0.858319
2693,0.858516
2694,0.858713
2695,0.858909
2696,0.859106
2697,0.859302
2698,0.859498
2699,0.859694
2700,0.859890
2701,0.860085
2702,0.860281
2703,0.860476
2704,0.860672
2705,0.860867
2706,0.861062
2707,0.861257
2708,0.861452
2709,0.861646
2710,0.861841
2711,0.862035
2712,0.862230
2713,0.862424
2714,0.862618
2715,0.862812
2716,0.863006
2717,0.863199
2718,0.863393
2719,0.863586
2720,0.863780
2721,0.863973
2722,0.864166
2723,0.864359
2724,0.864552
2725,0.864744
2726,0.864937
2727,0.865129
2728,0.865321
2729,0.865514
2730,0.865706
2731,0.865898
2732,0.866089
2733,0.866281
2734,0.866472
2735,0.866664
2736,0.866855
2737,0.867046
2738,0.867237
2739,0.867428
2740,0.867619
2741,0.867809
2742,0.868000
2743,0.868190
2744,0.868381
2745,0.868571
2746,0.868761
2747,0.868951
2748,0.869140
2749,0.869330
2750,0.869519
2751,0.869709
2752,0.869898
2753,0.870087
2754,0.870276
2755,0.870465
2756,0.870654
2757,0.870842
2758,0.871031
2759,0.871219
2760,0.871407
2761,0.871595
2762,0.871783
2763,0.871971
2764,0.872159
2765,0.872346
2766,0.872534
2767,0.872721
2768,0.872908
2769,0.873095
2770,0.873282
2771,0.873469
2772,0.873655
2773,0.873842
2774,0.874028
2775,0.874215
2776,0.874401
2777,0.874587
2778,0.874773
2779,0.874958
2780,0.875144
2781,0.875329
2782,0.875515
2783,0.875700
2784,0.875885
2785,0.876070
2786,0.876255
2787,0.876440
2788,0.876624
2789,0.876809
2790,0.876993
2791,0.877177
2792,0.877361
2793,0.877545
2794,0.877729
2795,0.877913
2796,0.878096
2797,0.878280
2798,0.878463
2799,0.878646
2800,0.878829
2801,0.879012
2802,0.879195
2803,0.879378
2804,0.879560
2805,0.879743
2806,0.879925
2807,0.880107
2808,0.880289
2809,0.880471
2810,0.880653
2811,0.880834
2812,0.881016
2813,0.881197
2814,0.881378
2815,0.881559
2816,0.881740
2817,0.881921
2818,0.882102
2819,0.882283
2820,0.882463
2821,0.882643
2822,0.882824
2823,0.883004
2824,0.883184
2825,0.883363
2826,0.883543
2827,0.883723
2828,0.883902
2829,0.884081
2830,0.884260
2831,0.884439
2832,0.884618
2833,0.884797
2834,0.884976
2835,0.885154
2836,0.885333
2837,0.885511
2838,0.885689
2839,0.885867
2840,0.886045
2841,0.886223
2842,0.886400
2843,0.886578
2844,0.886755
2845,0.886932
2846,0.887109
2847,0.887286
2848,0.887463
2849,0.887640
2850,0.887816
2851,0.887993
2852,0.888169
2853,0.888345
2854,0.888521
2855,0.888697
2856,0.888873
2857,0.889048
2858,0.889224
2859,0.889399
2860,0.889574
2861,0.889750
2862,0.889925
2863,0.890099
2864,0.890274
2865,0.890449
2866,0.890623
2867,0.890797
2868,0.890972
2869,0.891146
2870,0.891320
2871,0.891493
2872,0.891667
2873,0.891841
2874,0.892014
2875,0.892187
2876,0.892361
2877,0.892534
2878,0.892706
2879,0.892879
2880,0.893052
2881,0.893224
2882,0.893397
2883,0.893569
2884,0.893741
2885,0.893913
2886,0.894085
2887,0.894256
2888,0.894428
2889,0.894599
2890,0.894771
2891,0.894942
2892,0.895113
2893,0.895284
2894,0.895455
2895,0.895625
2896,0.895796
2897,0.895966
2898,0.896137
2899,0.896307
2900,0.896477
2901,0.896646
2902,0.896816
2903,0.896986
2904,0.897155
2905,0.897325
2906,0.897494
2907,0.897663
2908,0.897832
2909,0.898001
2910,0.898169
2911,0.898338
2912,0.898506
2913,0.898674
2914,0.898843
2915,0.899011
2916,0.899178
2917,0.899346
2918,0.899514
2919,0.899681
2920,0.899849
2921,0.900016
2922,0.900183
2923,0.900350
2924,0.900517
2925,0.900683
2926,0.900850
2927,0.901016
2928,0.901183
2929,0.901349
2930,0.901515
2931,0.901681
2932,0.901847
2933,0.902012
2934,0.902178
2935,0.902343
2936,0.902508
2937,0.902673
2938,0.902838
2939,0.903003
2940,0.903168
2941,0.903332
2942,0.903497
2943,0.903661
2944,0.903825
2945,0.903989
2946,0.904153
2947,0.904317
2948,0.904481
2949,0.904644
2950,0.904807
2951,0.904971
2952,0.905134
2953,0.905297
2954,0.905460
2955,0.905622
2956,0.905785
2957,0.905947
2958,0.906110
2959,0.906272
2960,0.906434
2961,0.906596
2962,0.906757
2963,0.906919
2964,0.907081
2965,0.907242
2966,0.907403
2967,0.907564
2968,0.907725
2969,0.907886
2970,0.908047
2971,0.908207
2972,0.908368
2973,0.908528
2974,0.908688
2975,0.908848
2976,0.909008
2977,0.909168
2978,0.909328
2979,0.909487
2980,0.909647
2981,0.909806
2982,0.909965
2983,0.910124
2984,0.910283
2985,0.910441
2986,0.910600
2987,0.910758
2988,0.910917
2989,0.911075
2990,0.911233
2991,0.911391
2992,0.911548
2993,0.911706
2994,0.911864
2995,0.912021
2996,0.912178
2997,0.912335
2998,0.912492
2999,0.912649
3000,0.912806
3001,0.912962
3002,0.913119
3003,0.913275
3004,0.913431
3005,0.913587
3006,0.913743
3007,0.913899
3008,0.914054
3009,0.914210
3010,0.914365
3011,0.914520
3012,0.914675
3013,0.914830
3014,0.914985
3015,0.915140
3016,0.915294
3017,0.915449
3018,0.915603
3019,0.915757
3020,0.915911
3021,0.916065
3022,0.916219
3023,0.916372
3024,0.916526
3025,0.916679
3026,0.916832
3027,0.916985
3028,0.917138
3029,0.917291
3030,0.917444
3031,0.917596
3032,0.917749
3033,0.917901
3034,0.918053
3035,0.918205
3036,0.918357
3037,0.918508
3038,0.918660
3039,0.918811
3040,0.918963
3041,0.919114
3042,0.919265
3043,0.919416
3044,0.919567
3045,0.919717
3046,0.919868
3047,0.920018
3048,0.920168
3049,0.920318
3050,0.920468
3051,0.920618
3052,0.920768
3053,0.920917
3054,0.921067
3055,0.921216
3056,0.921365
3057,0.921514
3058,0.921663
3059,0.921812
3060,0.921960
3061,0.922109
3062,0.922257
3063,0.922405
3064,0.922553
3065,0.922701
3066,0.922849
3067,0.922997
3068,0.923144
3069,0.923291
3070,0.923439
3071,0.923586
3072,0.923733
3073,0.923880
3074,0.924026
3075,0.924173
3076,0.924319
3077,0.924465
3078,0.924612
3079,0.924758
3080,0.924904
3081,0.925049
3082,0.925195
3083,0.925340
3084,0.925486
3085,0.925631
3086,0.925776
3087,0.925921
3088,0.926066
3089,0.926210
3090,0.926355
3091,0.926499
3092,0.926643
3093,0.926787
3094,0.926931
3095,0.927075
3096,0.927219
3097,0.927363
3098,0.927506
3099,0.927649
3100,0.927792
3101,0.927935
3102,0.928078
3103,0.928221
3104,0.928364
3105,0.928506
3106,0.928648
3107,0.928791
3108,0.928933
3109,0.929075
3110,0.929216
3111,0.929358
3112,0.929500
3113,0.929641
3114,0.929782
3115,0.929923
3116,0.930064
3117,0.930205
3118,0.930346
3119,0.930486
3120,0.930627
3121,0.930767
3122,0.930907
3123,0.931047
3124,0.931187
3125,0.931327
3126,0.931466
3127,0.931606
3128,0.931745
3129,0.931884
3130,0.932023
3131,0.932162
3132,0.932301
3133,0.932440
3134,0.932578
3135,0.932716
3136,0.932855
3137,0.932993
3138,0.933131
3139,0.933269
3140,0.933406
3141,0.933544
3142,0.933681
3143,0.933818
3144,0.933956
3145,0.934093
3146,0.934229
3147,0.934366
3148,0.934503
3149,0.934639
3150,0.934775
3151,0.934912
3152,0.935048
3153,0.935184
3154,0.935319
3155,0.935455
3156,0.935590
3157,0.935726
3158,0.935861
3159,0.935996
3160,0.936131
3161,0.936266
3162,0.936400
3163,0.936535
3164,0.936669
3165,0.936803
3166,0.936938
3167,0.937072
3168,0.937205
3169,0.937339
3170,0.937473
3171,0.937606
3172,0.937739
3173,0.937872
3174,0.938005
3175,0.938138
3176,0.938271
3177,0.938404
3178,0.938536
3179,0.938668
3180,0.938800
3181,0.938932
3182,0.939064
3183,0.939196
3184,0.939328
3185,0.939459
3186,0.939591
3187,0.939722
3188,0.939853
3189,0.939984
3190,0.940115
3191,0.940245
3192,0.940376
3193,0.940506
3194,0.940636
3195,0.940766
3196,0.940896
3197,0.941026
3198,0.941156
3199,0.941285
3200,0.941415
3201,0.941544
3202,0.941673
3203,0.941802
3204,0.941931
3205,0.942060
3206,0.942188
3207,0.942317
3208,0.942445
3209,0.942573
3210,0.942701
3211,0.942829
3212,0.942957
3213,0.943084
3214,0.943212
3215,0.943339
3216,0.943466
3217,0.943593
3218,0.943720
3219,0.943847
3220,0.943974
3221,0.944100
3222,0.944227
3223,0.944353
3224,0.944479
3225,0.944605
3226,0.944731
3227,0.944856
3228,0.944982
3229,0.945107
3230,0.945232
3231,0.945358
3232,0.945482
3233,0.945607
3234,0.945732
3235,0.945857
3236,0.945981
3237,0.946105
3238,0.946229
3239,0.946353
3240,0.946477
3241,0.946601
3242,0.946724
3243,0.946848
3244,0.946971
3245,0.947094
3246,0.947217
3247,0.947340
3248,0.947463
3249,0.947586
3250,0.947708
3251,0.947830
3252,0.947953
3253,0.948075
3254,0.948196
3255,0.948318
3256,0.948440
3257,0.948561
3258,0.948683
3259,0.948804
3260,0.948925
3261,0.949046
3262,0.949167
3263,0.949287
3264,0.949408
3265,0.949528
3266,0.949648
3267,0.949768
3268,0.949888
3269,0.950008
3270,0.950128
3271,0.950247
3272,0.950367
3273,0.950486
3274,0.950605
3275,0.950724
3276,0.950843
3277,0.950962
3278,0.951080
3279,0.951199
3280,0.951317
3281,0.951435
3282,0.951553
3283,0.951671
3284,0.951789
3285,0.951906
3286,0.952024
3287,0.952141
3288,0.952258
3289,0.952375
3290,0.952492
3291,0.952609
3292,0.952725
3293,0.952842
